 5.00000000e-14  1.09825338e+00  5.00000000e-14  1.09825274e+00  5.00000000e-14  8.55566971e-01  5.00000000e-14  1.87847402e+00 
 6.07626622e-14  1.09823890e+00  6.07626622e-14  1.09823851e+00  6.07626622e-14  9.05236439e-01  6.07626622e-14  1.91178851e+00 
 8.22879866e-14  1.09823596e+00  8.22879866e-14  1.09823581e+00  8.22879866e-14  9.39150412e-01  8.22879866e-14  1.91871373e+00 
 1.25338635e-13  1.09823777e+00  1.25338635e-13  1.09823772e+00  1.25338635e-13  9.23755236e-01  1.25338635e-13  1.87786813e+00 
 2.11439933e-13  1.09823616e+00  2.11439933e-13  1.09823615e+00  2.11439933e-13  9.26848804e-01  2.11439933e-13  1.86389192e+00 
 3.41727824e-13  1.09823756e+00  3.41727824e-13  1.09823755e+00  3.41727824e-13  9.11791898e-01  3.41727824e-13  1.83754060e+00 
 6.02303605e-13  1.09823603e+00  6.02303605e-13  1.09823603e+00  6.02303605e-13  9.03808209e-01  6.02303605e-13  1.82163355e+00 
 1.12345517e-12  1.09823715e+00  1.12345517e-12  1.09823715e+00  1.12345517e-12  8.71175115e-01  1.12345517e-12  1.78591602e+00 
 2.16575829e-12  1.09823528e+00  2.16575829e-12  1.09823529e+00  2.16575829e-12  8.26247006e-01  2.16575829e-12  1.74927886e+00 
 4.25036455e-12  1.09823562e+00  4.25036455e-12  1.09823563e+00  4.25036455e-12  7.24709789e-01  4.25036455e-12  1.67133254e+00 
 5.00000000e-12  1.09823392e+00  5.00000000e-12  1.09823392e+00  5.00000000e-12  6.97364241e-01  5.00000000e-12  1.65414312e+00 
 5.41692125e-12  1.09823438e+00  5.41692125e-12  1.09823439e+00  5.41692125e-12  6.76933525e-01  5.41692125e-12  1.63891878e+00 
 6.25076375e-12  1.09823398e+00  6.25076375e-12  1.09823399e+00  6.25076375e-12  6.41850840e-01  6.25076375e-12  1.61489810e+00 
 7.91844875e-12  1.09823317e+00  7.91844875e-12  1.09823318e+00  7.91844875e-12  5.75223154e-01  7.91844875e-12  1.57102492e+00 
 1.12538188e-11  1.09823157e+00  1.12538188e-11  1.09823157e+00  1.12538188e-11  4.55585332e-01  1.12538188e-11  1.49851898e+00 
 1.62538188e-11  1.09822915e+00  1.62538188e-11  1.09822915e+00  1.62538188e-11  3.10905103e-01  1.62538188e-11  1.42368560e+00 
 2.12538188e-11  1.09822673e+00  2.12538188e-11  1.09822674e+00  2.12538188e-11  2.04506868e-01  2.12538188e-11  1.37600588e+00 
 2.62538188e-11  1.09822431e+00  2.62538188e-11  1.09822432e+00  2.62538188e-11  1.30930537e-01  2.62538188e-11  1.34099391e+00 
 3.12538188e-11  1.09822186e+00  3.12538188e-11  1.09822191e+00  3.12538188e-11  8.16905257e-02  3.12538188e-11  1.31198612e+00 
 3.62538188e-11  1.09821931e+00  3.62538188e-11  1.09821948e+00  3.62538188e-11  4.98002773e-02  3.62538188e-11  1.28736566e+00 
 4.12538188e-11  1.09821664e+00  4.12538188e-11  1.09821707e+00  4.12538188e-11  2.94157004e-02  4.12538188e-11  1.26594305e+00 
 4.62538188e-11  1.09821381e+00  4.62538188e-11  1.09821465e+00  4.62538188e-11  1.68025550e-02  4.62538188e-11  1.24736844e+00 
 5.12538188e-11  1.09821084e+00  5.12538188e-11  1.09821224e+00  5.12538188e-11  8.94737894e-03  5.12538188e-11  1.23089878e+00 
 5.62538188e-11  1.09820775e+00  5.62538188e-11  1.09820982e+00  5.62538188e-11  4.31294041e-03  5.62538188e-11  1.21645578e+00 
 6.12538188e-11  1.09820458e+00  6.12538188e-11  1.09820741e+00  6.12538188e-11  1.47279969e-03  6.12538188e-11  1.20349422e+00 
 6.62538188e-11  1.09820136e+00  6.62538188e-11  1.09820498e+00  6.62538188e-11 -4.89112164e-05  6.62538188e-11  1.19207494e+00 
 7.12538188e-11  1.09819811e+00  7.12538188e-11  1.09820257e+00  7.12538188e-11 -1.00864264e-03  7.12538188e-11  1.18175429e+00 
 7.62538188e-11  1.09819484e+00  7.62538188e-11  1.09820015e+00  7.62538188e-11 -1.36695181e-03  7.62538188e-11  1.17266560e+00 
 8.12538188e-11  1.09819157e+00  8.12538188e-11  1.09819774e+00  8.12538188e-11 -1.59203386e-03  8.12538188e-11  1.16441756e+00 
 8.62538188e-11  1.09818829e+00  8.62538188e-11  1.09819532e+00  8.62538188e-11 -1.52667099e-03  8.62538188e-11  1.15717454e+00 
