 5.00000000e-14  1.09883960e+00  5.00000000e-14  1.09883928e+00  5.00000000e-14  8.79133640e-01  5.00000000e-14  1.85840882e+00 
 5.86586669e-14  1.09883368e+00  5.86586669e-14  1.09883347e+00  5.86586669e-14  9.21662680e-01  5.86586669e-14  1.87830074e+00 
 7.59760008e-14  1.09883262e+00  7.59760008e-14  1.09883251e+00  7.59760008e-14  9.50726850e-01  7.59760008e-14  1.86721709e+00 
 1.10610669e-13  1.09883328e+00  1.10610669e-13  1.09883323e+00  1.10610669e-13  9.37376888e-01  1.10610669e-13  1.80769017e+00 
 1.79880004e-13  1.09883268e+00  1.79880004e-13  1.09883268e+00  1.79880004e-13  9.41245733e-01  1.79880004e-13  1.78111305e+00 
 2.70717646e-13  1.09883319e+00  2.70717646e-13  1.09883318e+00  2.70717646e-13  9.29582361e-01  2.70717646e-13  1.75591397e+00 
 4.52392929e-13  1.09883262e+00  4.52392929e-13  1.09883262e+00  4.52392929e-13  9.24970336e-01  4.52392929e-13  1.73731684e+00 
 8.15743495e-13  1.09883300e+00  8.15743495e-13  1.09883300e+00  8.15743495e-13  9.02724248e-01  8.15743495e-13  1.70495521e+00 
 1.54244463e-12  1.09883228e+00  1.54244463e-12  1.09883228e+00  1.54244463e-12  8.74461147e-01  1.54244463e-12  1.67341785e+00 
 2.99584689e-12  1.09883231e+00  2.99584689e-12  1.09883231e+00  2.99584689e-12  8.07984918e-01  2.99584689e-12  1.61660734e+00 
 5.00000000e-12  1.09883118e+00  5.00000000e-12  1.09883119e+00  5.00000000e-12  7.30646626e-01  5.00000000e-12  1.56047175e+00 
 5.29068045e-12  1.09883134e+00  5.29068045e-12  1.09883134e+00  5.29068045e-12  7.17120537e-01  5.29068045e-12  1.55025912e+00 
 5.87204136e-12  1.09883115e+00  5.87204136e-12  1.09883116e+00  5.87204136e-12  6.94325103e-01  5.87204136e-12  1.53418060e+00 
 7.03476317e-12  1.09883079e+00  7.03476317e-12  1.09883079e+00  7.03476317e-12  6.50054490e-01  7.03476317e-12  1.50362847e+00 
 9.36020679e-12  1.09883005e+00  9.36020679e-12  1.09883005e+00  9.36020679e-12  5.66026409e-01  9.36020679e-12  1.44810828e+00 
 1.40110940e-11  1.09882858e+00  1.40110940e-11  1.09882858e+00  1.40110940e-11  4.18804970e-01  1.40110940e-11  1.36044940e+00 
 1.90110940e-11  1.09882700e+00  1.90110940e-11  1.09882700e+00  1.90110940e-11  2.92599750e-01  1.90110940e-11  1.29797257e+00 
 2.40110940e-11  1.09882540e+00  2.40110940e-11  1.09882542e+00  2.40110940e-11  1.98217479e-01  2.40110940e-11  1.25964030e+00 
 2.90110940e-11  1.09882373e+00  2.90110940e-11  1.09882384e+00  2.90110940e-11  1.31062660e-01  2.90110940e-11  1.23443048e+00 
 3.40110940e-11  1.09882181e+00  3.40110940e-11  1.09882226e+00  3.40110940e-11  8.51929344e-02  3.40110940e-11  1.21591513e+00 
 3.90110940e-11  1.09881938e+00  3.90110940e-11  1.09882068e+00  3.90110940e-11  5.44307291e-02  3.90110940e-11  1.20110545e+00 
 4.40110940e-11  1.09881624e+00  4.40110940e-11  1.09881909e+00  4.40110940e-11  3.43658701e-02  4.40110940e-11  1.18899230e+00 
 4.90110940e-11  1.09881237e+00  4.90110940e-11  1.09881751e+00  4.90110940e-11  2.13109739e-02  4.90110940e-11  1.17866447e+00 
 5.40110940e-11  1.09880782e+00  5.40110940e-11  1.09881593e+00  5.40110940e-11  1.30938515e-02  5.40110940e-11  1.16989263e+00 
 5.90110940e-11  1.09880273e+00  5.90110940e-11  1.09881435e+00  5.90110940e-11  7.82564419e-03  5.90110940e-11  1.16214750e+00 
 6.40110940e-11  1.09879727e+00  6.40110940e-11  1.09881277e+00  6.40110940e-11  4.64342112e-03  6.40110940e-11  1.15543347e+00 
 6.90110940e-11  1.09879155e+00  6.90110940e-11  1.09881119e+00  6.90110940e-11  2.59502360e-03  6.90110940e-11  1.14937439e+00 
 7.40110940e-11  1.09878567e+00  7.40110940e-11  1.09880961e+00  7.40110940e-11  1.45738106e-03  7.40110940e-11  1.14407256e+00 
 7.90110940e-11  1.09877969e+00  7.90110940e-11  1.09880803e+00  7.90110940e-11  6.98680771e-04  7.90110940e-11  1.13922152e+00 
 8.40110940e-11  1.09877365e+00  8.40110940e-11  1.09880644e+00  8.40110940e-11  3.67826938e-04  8.40110940e-11  1.13496851e+00 
 8.90110940e-11  1.09876758e+00  8.90110940e-11  1.09880486e+00  8.90110940e-11  1.11526468e-04  8.90110940e-11  1.13104020e+00 
 9.40110940e-11  1.09876149e+00  9.40110940e-11  1.09880328e+00  9.40110940e-11  8.88528830e-05  9.40110940e-11  1.12760522e+00 
 9.90110940e-11  1.09875541e+00  9.90110940e-11  1.09880170e+00  9.90110940e-11  2.02965288e-05  9.90110940e-11  1.12440771e+00 
 1.04011094e-10  1.09874931e+00  1.04011094e-10  1.09880012e+00  1.04011094e-10  1.08024830e-04  1.04011094e-10  1.12162734e+00 
 1.09011094e-10  1.09874323e+00  1.09011094e-10  1.09879854e+00  1.09011094e-10  1.03313612e-04  1.09011094e-10  1.11901896e+00 
 1.14011094e-10  1.09873715e+00  1.14011094e-10  1.09879695e+00  1.14011094e-10  2.24243443e-04  1.14011094e-10  1.11676870e+00 
 1.19011094e-10  1.09873108e+00  1.19011094e-10  1.09879538e+00  1.19011094e-10  2.35618791e-04  1.19011094e-10  1.11463893e+00 
 1.24011094e-10  1.09872502e+00  1.24011094e-10  1.09879379e+00  1.24011094e-10  3.60563419e-04  1.24011094e-10  1.11281997e+00 
 1.29011094e-10  1.09871896e+00  1.29011094e-10  1.09879221e+00  1.29011094e-10  3.70478030e-04  1.29011094e-10  1.11108005e+00 
 1.34011094e-10  1.09871291e+00  1.34011094e-10  1.09879063e+00  1.34011094e-10  4.89199659e-04  1.34011094e-10  1.10961242e+00 
 1.39011094e-10  1.09870687e+00  1.39011094e-10  1.09878905e+00  1.39011094e-10  4.91958334e-04  1.39011094e-10  1.10819017e+00 
 1.44011094e-10  1.09870083e+00  1.44011094e-10  1.09878747e+00  1.44011094e-10  6.01597317e-04  1.44011094e-10  1.10700867e+00 
 1.49011094e-10  1.09869480e+00  1.49011094e-10  1.09878589e+00  1.49011094e-10  5.96058036e-04  1.49011094e-10  1.10584514e+00 
 1.54011094e-10  1.09868877e+00  1.54011094e-10  1.09878430e+00  1.54011094e-10  6.96527626e-04  1.54011094e-10  1.10489645e+00 
 1.59011094e-10  1.09868275e+00  1.59011094e-10  1.09878273e+00  1.59011094e-10  6.83202590e-04  1.59011094e-10  1.10394344e+00 
 1.64011094e-10  1.09867674e+00  1.64011094e-10  1.09878114e+00  1.64011094e-10  7.75368005e-04  1.64011094e-10  1.10318398e+00 
 1.69011094e-10  1.09867072e+00  1.69011094e-10  1.09877956e+00  1.69011094e-10  7.55283386e-04  1.69011094e-10  1.10240210e+00 
 1.74011094e-10  1.09866471e+00  1.74011094e-10  1.09877798e+00  1.74011094e-10  8.40251695e-04  1.74011094e-10  1.10179630e+00 
 1.79011094e-10  1.09865871e+00  1.79011094e-10  1.09877640e+00  1.79011094e-10  8.14509121e-04  1.79011094e-10  1.10115344e+00 
